Symbol,Price,Volume
PROSETH,0.000216,1111511.0
LITBTC,7.75e-06,789440.1
LITBUSD,0.812,546421.7
LITUSDT,0.743,1150064.5
BUSDVAI,1.015,888945.1
SFPBTC,3.72e-06,770434.0
SFPBUSD,0.5992,563397.0
SFPUSDT,0.2952,1315242.0
DOGEGBP,0.07759,1067180.0
DOTTRY,58.9,169742.42
FXSBTC,2.74e-05,169852.8
FXSBUSD,6.964,53357.8
DODOBTC,2.1e-07,28059615.1
DODOBUSD,0.1233,3294237.1
DODOUSDT,0.01554,9613153.5
FRONTBTC,1.405e-05,307000.5
CAKEBTC,2.069e-05,49749.32
CAKEUSDT,1.49,1916665.17
BAKEBUSD,0.1426,5300604.3
UFTETH,0.0001694,629896.0
UFTBUSD,0.2061,2000841.0
1INCHBUSD,0.2519,1525962.3
BANDBUSD,1.539,283083.6
GRTBUSD,0.1052,3903636.0
IOSTBUSD,0.007,59313615.0
OMGBUSD,0.466,858377.4
REEFBUSD,0.001394,313252545.4
ACMBTC,9.05e-05,33137.5
ACMBUSD,2.073,225970.1
ACMUSDT,0.409,644673.0
AUCTIONBTC,5.42e-05,82745.48
AUCTIONBUSD,8.04,79831.35
PHABTC,4.2e-07,13898151.0
PHABUSD,0.1034,2934082.0
DOTGBP,3.015,97031.33
ADATRY,11.41,2540519.0
ADABRL,1.297,282084.7
ADAGBP,0.513,833927.7
TVKBTC,1.45e-06,10026970.0
TVKBUSD,0.02043,18870516.0
BADGERBTC,9.03e-06,277014.65
BADGERBUSD,2.079,143608.4
BADGERUSDT,0.762,232079.55
FISBTC,2.1e-07,11697397.0
FISBUSD,0.2438,1663335.0
FISUSDT,0.0191,10613884.0
DOTBRL,8.2,211362.97
ADAAUD,0.5054,1194900.0
HOTTRY,0.01816,638791742.0
EGLDEUR,3.34,1919.81
OMBTC,8e-07,3530920.3
OMBUSD,0.01891,17786965.0
OMUSDT,0.0669,8174967.2
PONDBTC,1e-07,41498038.0
PONDBUSD,0.00936,17503444.31
PONDUSDT,0.00227,41493072.0
DEGOBTC,3.54e-05,118718.66
DEGOBUSD,1.347,282713.36
DEGOUSDT,0.298,9001858.56
AVAXEUR,8.11,14709.37
CHZBRL,0.3021,6648978.0
UNIEUR,4.856,77207.23
ALICEBTC,6.31e-06,636316.59
ALICEBUSD,0.726,318736.38
ALICEUSDT,0.1139,8037467.92
CHZBUSD,0.0746,9099464.0
CHZEUR,0.053,5958300.0
CHZGBP,0.0572,8382951.0
BIFIBUSD,359.6,879.917
LINABTC,8e-08,110461503.0
LINABUSD,0.010131,28768149.03
LINAUSDT,0.000337,533020119.0
ADARUB,34.49,651837.7
ENJBRL,1.328,939629.7
ENJEUR,0.1946,1626862.8
MATICEUR,0.3444,1869510.3
NEOTRY,125.3,34205.82
PERPBTC,4.3e-06,546277.78
PERPBUSD,0.54698,569156.07
PERPUSDT,0.125,774608.56
SUPERBTC,1.67e-06,286628.0
SUPERBUSD,0.0727,5572901.0
SUPERUSDT,0.1209,23703828.0
CFXBTC,7.3e-07,1184315.0
CFXBUSD,0.154,5280880.0
CFXUSDT,0.05265,36823938.0
ENJGBP,0.3676,2301404.2
EOSTRY,30.52,1232938.6
LTCGBP,63.56,5499.108
RVNTRY,0.2574,9039388.42
THETAEUR,0.614,591167.5
XVGBUSD,0.003651,72227848.2
AUTOBTC,0.00324,3596.383
AUTOBUSD,95.1,6096.019
AUTOUSDT,95.3,5659.442
TKOBTC,3.97e-06,421832.5
TKOBIDR,3360.0,1061502.5
TKOBUSD,0.2082,1268234.5
TKOUSDT,0.0563,7881829.9
PUNDIXETH,0.0001666,937176.8
PUNDIXUSDT,0.1469,654346.9
HOTEUR,0.001789,156712368.6
WINEUR,1.644e-05,154323908.0
TLMBTC,6e-08,58909971.0
TLMBUSD,0.00941,20589713.0
TLMUSDT,0.00164,563143418.0
BTGBUSD,17.62,35462.13
BTGUSDT,17.65,40036.54
HOTBUSD,0.001058,417729341.6
BNBUAH,26372.0,327.46
ONTTRY,3.655,11094140.0
VETEUR,0.006204,2172299.0
VETGBP,0.0143,30612046.41
WINBRL,0.0006576,2276879149.0
MIRBTC,8.38e-06,2876176.2
MIRBUSD,0.13237,5001654.2
MIRUSDT,0.14168,3601038.7
BARBTC,0.000141,24912.62
BARBUSD,2.533,156574.83
BARUSDT,0.537,408506.21
FORTHBTC,1.89e-05,69438.5
FORTHBUSD,3.027,143318.34
FORTHUSDT,0.237,1458632.38
CAKEGBP,2.714,292835.09
DOGERUB,6.94,3421738.0
BAKEUSDT,0.0519,13600840.9
BURGERBUSD,0.3208,1313688.6
BURGERUSDT,0.0172,10439094.1
SLPBUSD,0.001487,374786359.0
SLPUSDT,0.000591,944463114.0
TRXEUR,0.2739,697020.0
VETTRY,0.3221,11565803.4
SHIBUSDT,5.95e-06,1352850000000.0
SHIBBUSD,9.31e-06,118834000000.0
ICPBTC,3.56e-05,54523.01
ICPBNB,0.0168,36058.14
ICPBUSD,3.897,112269.85
ICPUSDT,2.564,2465583.82
SHIBEUR,5.1e-06,12576148238.0
ETCEUR,20.0,34311.87
DOGEBIDR,955.0,5506437.0
ARBTC,2.4e-05,45222.78
ARBNB,0.02183,54257.7
ARBUSD,3.852,88008.66
ARUSDT,1.73,1105410.01
POLSBTC,1.859e-05,332915.0
POLSBNB,0.00265,373927.9
POLSBUSD,0.2567,1607283.2
POLSUSDT,0.3079,917240.7
MDXBTC,7.7e-07,5120286.0
MDXBUSD,0.0644,4640111.6
MDXUSDT,0.0345,8965485.1
MASKBNB,0.002727,207874.9
MASKBUSD,3.587,131453.9
MASKUSDT,0.448,2023532.1
LPTBTC,2.8e-05,5561.16
LPTBNB,0.00356,104365.65
LPTBUSD,6.16,35434.39
LPTUSDT,2.015,232591.73
ETHUAH,97990.0,138.2007
MATICBRL,2.125,1635369.1
SOLEUR,71.88,38478.021
SHIBBRL,3.016e-05,4923102880.0
AGIXBTC,9.69e-06,911170.0
ICPEUR,2.193,20647.26
MATICGBP,0.819,552506.1
SHIBTRY,0.0002651,145254000000.0
MATICBIDR,8382.0,505124.6
MATICRUB,76.47,494469.1
XVGUSDT,0.004788,390693605.0
CELRBUSD,0.01148,27457485.0
ATMBUSD,2.42,159803.83
ZENBUSD,7.19,25237.44
FTMBUSD,0.4218,2031452.0
THETABUSD,0.616,460526.6
WINBUSD,6.94e-05,6178613508.0
KAVABUSD,0.624,556641.0
ATABTC,2.3e-07,10043006.0
ATABNB,0.000369,6073202.0
ATABUSD,0.0792,3369618.0
ATAUSDT,0.009,30013816.0
GTCBTC,6.88e-06,131945.0
GTCBUSD,0.952,267659.5
GTCUSDT,0.079,2004045.7
TORNBTC,0.0002398,63975.37
TORNBUSD,1.69,437105.81
TORNUSDT,4.06,115850.15
MATICTRY,12.92,1232915.5
SOLGBP,88.08,5908.13
BAKEBTC,4.3e-07,9307672.0
COTIBUSD,0.03732,8527467.0
SOLTRY,3743.2,32526.986
RUNEGBP,1.278,582950.2
SOLBRL,425.9,12312.455
SCBUSD,0.003664,113624629.0
CHRBUSD,0.1085,3586756.0
STMXBUSD,0.005851,95081250.0
HNTBUSD,1.228,396825.95
FTTBUSD,1.13,469445.85
DOCKBUSD,0.01527,23751133.0
ADABIDR,3965.0,1301076.2
ERNBNB,0.00669,181108.7
ERNBUSD,1.471,364225.0
ERNUSDT,2.183,297375.7
KLAYBTC,1.85e-06,4324145.7
KLAYBNB,0.000618,1517760.0
KLAYBUSD,0.1354,2398668.5
KLAYUSDT,0.1255,6918382.8
RUNEEUR,3.762,145182.3
MATICAUD,1.2141,443380.4
DOTRUB,493.5,55887.51
UTKBUSD,0.0561,8410870.0
IOTXBUSD,0.02148,24475083.0
PHAUSDT,0.0381,28797138.0
SOLRUB,5467.0,7965.53
BUSDUAH,41.12,2615012.0
BONDBTC,3.108e-05,75015.06
BONDBUSD,4.262,72984.12
BONDUSDT,2.152,338710.59
MLNBTC,0.0001128,25727.895
MLNBUSD,15.73,25666.433
MLNUSDT,3.29,74548.398
GRTTRY,1.088,3427177.0
DOTAUD,6.631,104218.71
DEXEUSDT,8.319,227765.71
LTOBUSD,0.0559,7650109.0
ADXBUSD,0.1334,2303726.0
QUICKBTC,7.4e-07,5263304.0
QUICKBUSD,74.1,3326.885
C98USDT,0.0224,20456083.9
C98BUSD,0.1343,2612447.6
C98BNB,0.000805,2790397.5
C98BTC,1.62e-06,2601480.3
CLVBTC,2.9e-07,20418104.5
CLVBNB,0.0002643,6676729.7
CLVBUSD,0.03282,14094939.7
CLVUSDT,0.02937,13386084.7
QNTBTC,0.0010432,431.139
QNTBNB,0.4015,3857.107
QNTBUSD,85.5,4525.487
QNTUSDT,75.04,16127.338
FLOWBTC,9.6e-07,5959771.23
FLOWBNB,0.002474,452954.68
FLOWBUSD,0.513,1172292.94
FLOWUSDT,0.03302,29417209.4
XECBUSD,3.1e-05,20056993751.0
AXSBRL,38.36,42155.28
AXSAUD,8.66,118796.11
TVKUSDT,0.05405,18996930.0
MINABTC,9.5e-07,2793292.6
MINABNB,0.001666,629546.9
MINABUSD,0.3779,1539769.4
MINAUSDT,0.0559,16051812.9
RAYBNB,0.003868,134230.8
RAYBUSD,0.1701,2680866.2
RAYUSDT,0.637,1311864.3
FARMBTC,0.000751,11181.804
FARMBUSD,21.12,14560.83
FARMUSDT,11.93,9229.525
ALPACABTC,2.34e-06,889912.0
ALPACABUSD,0.1439,1887034.8
ALPACAUSDT,0.2244,1179708.9
TLMTRY,0.0731,286610242.0
QUICKUSDT,0.00994,6792519.0
ORNBUSD,0.5519,595813.0
MBOXBTC,1.02e-06,4025880.1
MBOXBNB,0.000692,1292181.4
MBOXBUSD,0.209,1134110.4
MBOXUSDT,0.0127,36679983.3
VGXBTC,2.524e-05,731685.7
VGXETH,0.000348,745115.0
FORUSDT,0.00306,112283124.0
REQUSDT,0.0675,1002572.0
GHSTUSDT,0.108,1012047.0
TRURUB,2.98,5655512.0
FISBRL,1.781,1103128.3
WAXPUSDT,0.0066,33855287.0
WAXPBUSD,0.0417,7016198.0
WAXPBNB,0.0001706,6299750.0
WAXPBTC,9e-08,39437942.0
TRIBEBUSD,0.2057,3318990.0
TRIBEUSDT,0.2018,2401137.0
GNOUSDT,122.9,825.177
ARPATRY,0.4148,46790081.0
PROMBTC,8.96e-05,57465.96
MTLBUSD,1.353,314254.6
OGNBUSD,0.1129,6194266.6
XECUSDT,7e-06,20935603424.0
C98BRL,1.308,1890440.6
SOLAUD,28.48,27051.976
XRPBIDR,7835.0,897298.4
POLYBUSD,0.27,3471499.2
ELFUSDT,0.2272,2922677.5
DYDXUSDT,0.099,13993246.44
DYDXBUSD,3.771,159108.04
DYDXBNB,0.003333,48441.65
DYDXBTC,1.69e-06,1846814.8
ELFBUSD,0.3403,2980424.5
POLYUSDT,0.2696,5552157.1
IDEXUSDT,0.00199,164208495.7
VIDTUSDT,0.00115,148266713.0
SOLBIDR,311087.0,17618.4757
AXSBIDR,72500.0,16445.458
BTCUSDP,19435.03,181.51433
ETHUSDP,1344.37,2576.3586
BNBUSDP,282.09,16507.64
USDPBUSD,1.0,7335780.67
USDPUSDT,1.0001,160223.0
GALAUSDT,0.00309,733672179.0
GALABUSD,0.02957,21508535.0
GALABNB,2.877e-05,17251338.0
GALABTC,9e-08,117627635.0
FTMBIDR,3413.0,2780492.1
SUNBUSD,0.00544,63242557.0
ILVUSDT,3.87,75472.496
ILVBUSD,39.06,6415.371
ILVBNB,0.179,8109.763
ILVBTC,5.9e-05,78590.196
RENBUSD,0.045398,7299238.0
YGGUSDT,0.03821,14632625.8
YGGBUSD,0.4053,1042061.0
YGGBNB,0.000687,2185132.7
YGGBTC,5.8e-07,9801143.5
STXBUSD,0.6756,738056.4
SYSUSDT,0.01122,30112021.0
DFUSDT,0.00164,62177606.0
SOLUSDC,84.02,526908.583
ARPARUB,4.928,6826810.0
LTCUAH,3191.0,6509.124
FETBUSD,0.4915,2012362.0
ARPABUSD,0.0466,8537365.2
LSKBUSD,0.844,318508.4
AVAXBIDR,266752.0,20002.42
ALICEBIDR,29103.0,453162.16
FIDAUSDT,0.01628,95997894.8
FIDABUSD,0.1782,2778882.5
FIDABTC,2.8e-07,16777917.8
DENTBUSD,0.000707,315319274.0
FRONTUSDT,0.88,632357.0
CVPUSDT,0.0339,10302989.3
AGLDBTC,3.1e-06,1320728.3
AGLDBUSD,0.827,263381.3
AGLDUSDT,0.26,2258951.1
RADBTC,1.387e-05,452348.4
RADBNB,0.01032,196334.9
RADBUSD,1.321,323766.6
RADUSDT,0.223,2528114.2
HIVEBUSD,0.2758,1103493.0
STPTBUSD,0.04185,8247075.4
BETABTC,6.7e-07,5895964.0
BETABNB,0.000335,2819362.0
BETABUSD,0.06354,5971388.0
BETAUSDT,0.00036,453655672.0
SHIBAUD,1.121e-05,82769407396.0
RAREBTC,2.5e-07,12120658.2
RAREBNB,0.000691,4183927.0
RAREBUSD,0.0596,5879400.1
RAREUSDT,0.0155,263879917.5
AVAXBRL,48.4,1596.46
AVAXAUD,17.91,43919.1
TROYBUSD,0.002269,253139938.0
AXSETH,0.0007778,434992.118
FTMETH,0.0002148,913401.4
SOLETH,0.03814,11054.688
SSVBTC,4.191e-05,140831.02
SSVETH,0.001299,82836.47
LAZIOTRY,30.69,97508.32
LAZIOEUR,2.548,183909.25
LAZIOBTC,3.995e-05,49069.87
LAZIOUSDT,0.688,490491.04
CHESSBTC,2.72e-06,1411627.3
CHESSBUSD,0.12,3045226.7
CHESSUSDT,0.00281,52870057.5
FTMAUD,0.42,2331607.0
FTMBRL,1.923,812973.3
SCRTBUSD,0.2629,1214540.8
ADXUSDT,0.0766,6316988.0
AUCTIONUSDT,4.73,57690.68
CELOBUSD,0.47,1145068.6
FTMRUB,36.85,457823.7
REEFTRY,0.02349,214599289.0
SHIBDOGE,6.29e-05,32676370855.0
DARUSDT,0.21707,3335747.0
DARBUSD,0.07995,2485073.0
DARBNB,0.00037248,2054055.0
DARBTC,1.57e-06,1177101.0
BNXBTC,3.84e-06,938556.0
BNXBNB,0.001227,685188.2
BNXBUSD,0.2743,1492223.9
BNXUSDT,1.7819,433970.9
LAZIOBUSD,1.644,287115.64
OXTBUSD,0.0513,7155496.0
MANATRY,4.15,4645525.2
ALGORUB,12.6,2236567.5
AUDUSDC,0.6477,2547764.0
MOVRBTC,2.63e-05,122138.323
MOVRBUSD,3.69,96331.85
MOVRUSDT,1.223,547153.709
CITYBTC,6.03e-05,29169.05
CITYBNB,0.01454,123700.01
CITYBUSD,2.964,116321.73
CITYUSDT,0.513,803345.06
ENSBTC,0.0001035,86993.54
ENSBNB,0.03091,42171.59
ENSBUSD,6.96,40241.93
ENSUSDT,5.81,204643.9
SANDETH,0.0001466,998662.7
DOTETH,0.0006012,4922.8
MATICETH,0.0001616,1459701.3
ANKRBUSD,0.01906,26083827.2
SANDTRY,3.55,1398225.0
MANABRL,1.661,646456.9
KP3RUSDT,16.48,22226.5
QIUSDT,0.00149,234661983.0
QIBUSD,0.00507,64191544.0
QIBTC,1.2e-07,45219694.0
PORTOBTC,2.103e-05,113020.14
PORTOUSDT,0.983,85515.56
PORTOTRY,43.95,41176.04
PORTOEUR,2.715,180501.05
POWRUSDT,0.0666,3448485.0
POWRBUSD,0.1504,3120724.0
AVAXETH,0.004308,3479.89
SLPTRY,0.02637,336419044.0
LRCTRY,0.825,34097186.8
CHRETH,7.08e-05,2135735.8
VGXUSDT,0.018,29163929.9
GALAETH,1.37e-06,1233528.0
JASMYUSDT,0.00535,111728158.6
JASMYBUSD,0.003593,151524213.9
JASMYBNB,1.767e-05,113194352.5
JASMYBTC,1.7e-07,418405153.9
AMPBTC,1e-07,563486155.0
AMPBUSD,0.001429,235010255.0
AMPUSDT,0.000906,401732995.0
PLABTC,4.65e-06,4144964.73
PLABNB,0.0006968,2088718.43
PLABUSD,0.1477,3360787.47
PLAUSDT,0.2347,3506608.82
PYRBTC,5.12e-06,785591.117
PYRBUSD,3.903,82231.642
PYRUSDT,0.255,3305101.705
RNDRBTC,0.0001032,162508.06
RNDRUSDT,7.03,233254.93
RNDRBUSD,3.04,178054.59
ALCXBTC,0.0002373,15859.0222
ALCXBUSD,10.73,31342.3177
ALCXUSDT,5.07,15713.6067
SANTOSBTC,1.524e-05,22962.91
SANTOSUSDT,1.104,853858.82
SANTOSBRL,20.0,66817.29
SANTOSTRY,49.17,700300.52
MCBTC,1.4e-05,907098.16
MCBUSD,0.2657,1286179.42
MCUSDT,0.4861,1286633.32
BELTRY,4.51,3855410.51
COCOSBUSD,1.7589,507808.0
DENTTRY,0.00736,5718703714.0
ENJTRY,1.378,883575644.3
NEORUB,734.0,16734.891
SANDAUD,0.6359,482520.0
SLPBIDR,32.3,191087864.0
BICOBTC,4.7e-07,9577835.71
BICOBUSD,0.2514,1795450.06
BICOUSDT,0.0235,16738392.79
FLUXBTC,1.05e-06,1279256.88
FLUXBUSD,0.3265,1057548.89
FLUXUSDT,0.0578,7350537.44
ALICETRY,5.07,6201369.773
FXSUSDT,0.812,558461.2
GALABRL,0.019,114961742.7
GALATRY,0.1382,82450021.9
LUNATRY,2.472,6158703.6
REQBUSD,0.0633,4162815.0
SANDBRL,1.807,1123361.05
MANABIDR,10781.0,391477.27
SANDBIDR,6598.0,1674014.78
VOXELBTC,2.16e-06,2096972.9
VOXELBNB,0.0006934,1643219.5
VOXELBUSD,0.1325,2507674.7
VOXELUSDT,0.014,11872226.6
COSBUSD,0.00517,65629238.1
CTXCBUSD,0.115,3658687.0
FTMTRY,24.82,870135.17
MANABNB,0.00155,1846196.32
MINATRY,2.49,7507397.41
XTZTRY,15.87,5221.95
HIGHBTC,1.415e-05,128755.105
HIGHBUSD,1.421,223250.831
HIGHUSDT,0.133,2712077.526
CVXBTC,8.55e-05,17341.32
CVXBUSD,2.597,96987.246
CVXUSDT,1.785,188947.412
PEOPLEBTC,1.1e-07,12624291.0
PEOPLEBUSD,0.0095,39657948.3
PEOPLEUSDT,0.0071,179689503.8
OOKIBUSD,0.001629,207589497.0
OOKIUSDT,0.000119,5406517123.0
COCOSTRY,36.66,577629.38
LINKBNB,0.01249,63495.17
MDTBUSD,0.04578,7863294.9
NULSBUSD,0.1785,1974407.0
SPELLUSDT,0.0001605,1017716428.0
SPELLBUSD,0.0003973,705230629.0
JOEBTC,5.8e-07,1969361.39
JOEBUSD,0.2188,1221960.01
JOEUSDT,0.0505,52580528.45
ATOMETH,0.000773,162904.158
DUSKBUSD,0.1431,1658026.0
EGLDETH,0.001762,2624.0677
ICPETH,0.001176,70381.241
NEARETH,0.0005157,276727.746
ROSEBNB,0.0001534,26362867.6
VOXELETH,0.0002022,1789033.14
ALICEBNB,0.00524,279843.95
ATOMTRY,81.0,15811.378
GALAAUD,0.0396,15117964.0
LRCBNB,0.000839,1819151.92
ONEETH,6.17e-06,31628959.6
OOKIBNB,1.491e-05,178907953.0
ACHBTC,1e-07,38068904.0
ACHBUSD,0.01646,31739645.0
ACHUSDT,0.00593,57354699.0
IMXBTC,2.37e-06,891133.31
IMXBUSD,0.6508,418453.56
IMXUSDT,0.1473,4580743.44
GLMRBTC,2.7e-07,12808651.4
GLMRBUSD,0.2065,2182571.1
GLMRUSDT,0.0111,39708381.7
ICPTRY,114.4,54707.171
JASMYETH,3.02e-06,132437793.0
OOKIETH,2.51e-06,116741642.0
ROSEETH,1.645e-05,7044621.7
UMABUSD,1.327,262115.9
UNIETH,0.001432,2605.434
XTZETH,0.00044,530737.37
LOKABTC,1.02e-06,5288280.0
LOKABNB,0.0010427,1037187.8
LOKABUSD,0.1849,1425202.3
LOKAUSDT,0.1237,7317699.5
ATOMBRL,66.35,51921.43
CRVETH,0.0002078,1074487.56
HIGHBNB,0.004557,195163.82
NEARRUB,183.4,279242.165
ROSETRY,0.4572,22046935.8
SCRTUSDT,0.0912,6736055.2
API3BTC,4.53e-06,957046.72
API3BUSD,1.0,348415.75
API3USDT,0.2832,2254829.16
BTTCUSDT,3.3e-07,4418450000000.0
BTTCUSDC,7.8e-07,173405000000.0
BTTCTRY,1.438e-05,203474000000.0
ACABTC,3.2e-07,18840159.62
ACABUSD,0.0464,9602993.47
ACAUSDT,0.0018,135352800.7
ANCBTC,1.86e-06,9828343.8
ANCBUSD,0.02872,19455033.42
ANCUSDT,0.03151,19984596.8
BDOTDOT,0.9982,1037633.841
XNOBTC,8.09e-06,276573.9
XNOETH,0.0005017,481207.7
XNOBUSD,0.663,474284.48
XNOUSDT,0.449,508139.01
COSTRY,0.0551,610860371.0
KAVAETH,0.0003066,395706.52
MCBNB,0.000698,1808919.22
ONETRY,0.0982,15153258.4
WOOBTC,6.4e-07,8381591.2
WOOBNB,0.001141,1311865.8
WOOBUSD,0.1645,3250014.5
WOOUSDT,0.0178,21358004.8
CELRETH,7.89e-06,74050930.0
PEOPLEBNB,4.675e-05,26097185.0
SLPBNB,8.84e-06,362409451.0
SPELLTRY,0.00716,433081060.0
TFUELBUSD,0.0439,11533546.0
AXSTRY,51.2,136434.513
DARTRY,7.666,4862679.69
NEARTRY,61.0,194101.038
IDEXBNB,0.0001982,4837911.1
ALPINEEUR,2.196,159581.3
ALPINETRY,18.29,397022.92
ALPINEUSDT,0.41,589191.03
ALPINEBTC,2.994e-05,68461.92
TUSDT,0.00621,18525621.0
TBUSD,0.02312,23031234.4
BETAETH,3.349e-05,3076850.7
INJTRY,134.0,36609.64
ASTRBUSD,0.05,7356293.9
ASTRUSDT,0.007653,35893568.0
API3TRY,12.67,353383.93
GLMRBNB,0.001021,1277746.5
MBOXTRY,0.565,36175174.71
NBTBIDR,39.1,34454232.0
NBTUSDT,0.00252,80951403.0
GMTBTC,2.1e-07,23430567.4
GMTBNB,0.000769,1325538.8
GMTBUSD,0.227,534596.6
GMTUSDT,0.01057,39389859.7
ANCBNB,0.0001288,15487517.41
ATOMEUR,1.55,5509.42
GALAEUR,0.00313,92756318.0
KSMETH,0.02114,24705.8245
UMATRY,18.53,164425.24
KDABTC,5e-08,26567497.64
KDABUSD,0.42,751838.37
KDAUSDT,0.006,60759603.02
APEUSDT,0.0897,11901874.74
APEBUSD,1.423,335471.81
APEBTC,2.14e-06,2136720.86
ALPINEBUSD,1.749,279298.11
NEAREUR,1.171,70569.5
TWTTRY,17.78,144393.46
WAVESEUR,1.354,285812.4
APEEUR,1.508,411936.15
APEGBP,3.305,171944.51
APETRY,4.0,2429824.742
BSWUSDT,0.0112,49262095.8
BSWBUSD,0.067,6075080.5
BSWBNB,0.0002987,4571374.4
APEBNB,0.005277,281223.485
GMTBRL,1.325,1017498.7
GMTETH,0.0001015,1933527.7
JASMYTRY,0.239,14043463.0
SANTOSBUSD,2.917,207122.65
APEAUD,4.072,228033.4
BIFIUSDT,70.3,24574.065
GMTEUR,0.0098,5502344.5
IMXBNB,0.002362,516649.02
RUNEETH,0.000193,1084608.666
AVAXGBP,14.18,24240.28
MULTIBTC,3.673e-05,43023.006
MULTIBUSD,2.097,169218.31
MULTIUSDT,0.834,395753.038
APEETH,0.0002919,381624.394
BSWETH,0.0001366,1899279.6
FILTRY,40.68,206805.019
FTMEUR,0.6809,838392.0
GMTGBP,0.2107,1426295.0
ZILTRY,0.1772,3817669.8
GMTTRY,0.471,5300574.73
WAVESTRY,36.02,402674.543
ASTRBTC,1.1e-07,34411373.5
ASTRETH,3.108e-05,10440664.2
BSWTRY,0.449,73627311.03
FTTETH,0.001141,566422.536
FUNBNB,1.888e-05,36037071.0
PORTOBUSD,1.757,238732.4
STEEMUSDT,0.05889,2551824.2
ZILEUR,0.02063,32909760.9
APEBRL,22.16,100839.7
AUDIOTRY,0.769,40632159.14
BTTCBUSD,4.5e-07,1661580000000.0
GMTAUD,0.5695,602879.9
MBLBUSD,0.002658,119679589.0
MOBUSDT,0.0623,5434478.18
MOBBUSD,0.55,1012863.67
MOBBTC,9.4e-07,4578407.2
NEXOUSDT,0.884,509488.3
NEXOBUSD,0.627,410593.52
NEXOBTC,1.225e-05,324722.76
REIUSDT,0.00401,20139913.5
REIBNB,8.21e-05,12307065.6
REIETH,1.928e-05,8767765.5
GALUSDT,2.542,500864.042
GALBUSD,1.351,381255.412
GALBNB,0.004893,229292.827
GALBTC,4.073e-05,147038.828
JASMYEUR,0.004568,108265657.1
KNCBNB,0.00255,603115.81
SHIBGBP,6.96e-06,84820329654.0
GALEUR,0.995,459372.218
GALTRY,84.24,170034.864
LDOBUSD,1.744,289159.41
LDOUSDT,0.322,6330403.44
LDOBTC,5.85e-06,947165.99
ENSTRY,260.7,6631.597
DAREUR,0.12133,2464096.0
DARETH,0.0001014,4097796.4
ALGOETH,4.447e-05,2829825.4
ALGOTRY,5.057,2563747.3
GALETH,0.000762,323010.1
EPXUSDT,1.94e-05,14958973905.0
EPXBUSD,0.0001698,1918052600.0
RUNETRY,31.38,669565.49
GALBRL,8.68,227731.6
STEEMBUSD,0.1847,2232405.7
CVCBUSD,0.0688,7069811.0
REIBUSD,0.03079,8889771.0
DREPBUSD,0.2536,1925412.0
AKROBUSD,0.00618,88740635.0
PUNDIXBUSD,0.3336,1255876.1
LUNCBUSD,0.000171,3011566219.0
USTCBUSD,0.0132658,192468822.0
OPBTC,1.59e-06,20167.75
OPBUSD,1.803,345828.24
OPUSDT,0.1151,24449512.34
OGBUSD,4.416,133064.3
KEYBUSD,0.00543,66044463.0
ASRBUSD,2.159,154765.4
FIROBUSD,1.441,241114.3
NKNBUSD,0.0972,2949711.0
OPBNB,0.002818,247976.1
OPEUR,0.102,2188789.45
GTOBUSD,0.02863,43130727.9
SNXETH,0.000768,126146.3
WBTCBUSD,40760.13,11.7261
BELETH,0.0004117,642487.5
LITETH,0.0003551,531027.0
LEVERUSDT,0.000175,2049068736.0
LEVERBUSD,0.001308,379102394.0
BURGERETH,0.00045,542703.54
PEOPLEETH,6.68e-06,28602122.0
UNFIETH,0.002241,86398.59
BONDETH,0.002665,120120.718
STORJTRY,4.26,1111210.7
OPETH,0.0001002,1350741.96
ETCTRY,380.3,918.697
WINGETH,0.003521,63114.198
FILETH,0.0004469,1547150.15
GLMBUSD,0.1786,2150519.7
SSVBUSD,15.74,31927.839
STGBTC,2.03e-06,1200781.9
STGBUSD,0.414,1030053.2
STGUSDT,0.2047,1884924.2
ANKRTRY,0.2396,33785738.0
ARKBUSD,0.5356,1134502.0
BETHBUSD,1551.73,357.6662
LOOMBUSD,0.04003,12962405.0
SNMBUSD,0.0147,36412233.0
AMBBUSD,0.00796,55535329.0
LUNCUSDT,3.776e-05,29488921619.0
PHBBUSD,0.6588,537500.0
GASBUSD,9.216,73510.8
NEBLBUSD,0.354,1489932.6
PROSBUSD,0.315,1155020.0
VIBBUSD,0.04217,7420353.0
GMXBTC,0.000332,5122.789
GMXBUSD,31.67,16217.247
GMXUSDT,5.77,101272.333
AGIXBUSD,0.29947,2050805.0
NEBLUSDT,0.355,1354564.6
SNTBUSD,0.02283,18678026.0
POLYXBTC,6.3e-07,9931872.0
POLYXBUSD,0.1217,4707729.8
POLYXUSDT,0.0498,8652855.5
APTBTC,1.191e-05,110490.38
APTUSDT,0.855,7650775.11
APTBUSD,7.3198,75110.21
BTCPLN,261913.0,2.76301
ETHPLN,8001.0,29.769
BUSDPLN,4.065,1445334.0
APTEUR,0.732,19584.33
APTTRY,38.2,366790.69
APTBRL,39.76,29224.87
QKCBUSD,0.008695,70989211.0
OSMOBTC,8.84e-06,611695.67
OSMOUSDT,0.0318,4164670.48
OSMOBUSD,0.464,725529.07
HFTBTC,3.1e-07,12070032.6
HFTBUSD,0.2589,1300085.9
HFTUSDT,0.0137,45980969.2
ARPAETH,2.363e-05,8230954.0
PHBUSDT,0.092,4218618.3
VITEBUSD,0.01726,26547565.5
HOOKBTC,7.88e-06,179272.0
